Clan,Escudo,Puesto,Nombre,Trofeos,Donaciones,Rol;
Super Warrior’S,https://statsroyale.com/images/clanwars/16000029_magical.png,#42,MINI MB,5003,0,Miembro;
Super Warrior’S,https://statsroyale.com/images/clanwars/16000029_magical.png,#43,KAISSER,4929,610,Miembro;
Super Warrior’S,https://statsroyale.com/images/clanwars/16000029_magical.png,#44,Guga™,4908,210,Miembro;
Super Warrior’S,https://statsroyale.com/images/clanwars/16000029_magical.png,#45,Bullanguero,4906,312,Colíder;
Super Warrior’S,https://statsroyale.com/images/clanwars/16000029_magical.png,#46,XSasukeX,4900,326,Miembro;
Super Warrior’S,https://statsroyale.com/images/clanwars/16000029_magical.png,#47,prince BR dree☆,4833,780,Miembro;
Super Warrior’S,https://statsroyale.com/images/clanwars/16000029_magical.png,#48,LEo,4829,292,Miembro;
Super Warrior’S,https://statsroyale.com/images/clanwars/16000029_magical.png,#49,Destructor,4823,166,Miembro;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#1,Pedro S.E.P,6636,0,Miembro;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#2,Nova l Diniom,6319,0,Veterano;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#3,bigJasp,6252,16,Miembro;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#4,mandara1988,6115,34,Miembro;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#5,Shr.Alex,6090,130,Veterano;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#6,PHARAOH,6013,8,Colíder;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#7,Eddie Here,6007,20,Miembro;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#8,rafatey,5889,21,Miembro;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#9,Nova l Big Dini,5880,0,Veterano;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#10,Balbafox,5857,50,Veterano;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#11,Will Dynamite,5855,186,Colíder;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#12,Gui,5828,90,Miembro;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#13,Nuts,5777,0,Miembro;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#14,Nível I Junin,5758,70,Miembro;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#15,Elias Shiryu yt,5740,30,Veterano;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#16,Rashid,5738,144,Miembro;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#17,Anthony Y,5734,0,Miembro;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#18,P.E.K.K.A 22,5687,47,Miembro;
"Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#19,""VINICIUS """"BR"""""",5671,0,Miembro";
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#20,Nova l Tico™,5659,0,Miembro;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#21,Fabulas,5652,58,Líder;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#22,-ThumP-,5644,8,Veterano;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#23,The God Darkray,5618,0,Veterano;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#24,YorK,5607,93,Veterano;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#25,Tongo,5606,166,Colíder;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#26,Dexter ⚡,5606,153,Miembro;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#27,Adriano M.P.K,5586,0,Miembro;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#28,Luan Lugato,5561,0,Miembro;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#29,leco2016,5549,10,Miembro;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#30,Rigel A,5527,151,Colíder;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#31,PoWerPr0,5519,40,Miembro;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#32,DUDUCLASH,5519,84,Miembro;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#33,JuNiOrFvGaMe✌,5509,0,Miembro;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#34,VaNdErSoN YT,5506,116,Miembro;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#35,DarKingZeNoN,5503,0,Miembro;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#36,GustavoLCM,5502,50,Colíder;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#37,☞WinchesterBR☜,5465,0,Miembro;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#38,Sun Tzu,5447,145,Miembro;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#39,Samuel_JR,5437,100,Miembro;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#40,Invicto,5416,0,Colíder;
Nova l Brazil,https://statsroyale.com/images/clanwars/16000044_magical.png,#41,ThiagoCSS,5353,76,Miembro;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#1,STING,6678,209,Colíder;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#2,HUNTER,6417,95,Colíder;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#3,Mr.F1,6401,309,Colíder;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#4,Binbekman,6054,116,Colíder;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#5,LuisZito™,6037,18,Miembro;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#6,الزيير,5842,652,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#7,Hasoon,5811,912,Colíder;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#8,7uby_UAE,5725,566,Colíder;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#9,弃坑的白粥,5688,408,Miembro;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#10,Dracula,5580,40,Colíder;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#11,Rashedal3li,5563,226,Colíder;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#12,الهاشمي,5525,758,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#13,hashem.rafayaa,5525,140,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#14,Jaber,5502,340,Colíder;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#15,El Maestro A99,5501,482,Líder;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#16,Faker,5465,360,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#17,llTheDeviLll,5458,216,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#18,ali.92,5428,103,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#19,El 7aje madara,5390,631,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#20,juve,5287,70,Miembro;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#21,ALmulla Warrior,5258,151,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#22,Binbekman,5255,381,Colíder;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#23,العقرب,5233,906,Colíder;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#24,SaoudAlabdouli,5228,148,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#25,mohd al kaabi,5224,0,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#26,Fumihiko,5222,184,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#27,wai,5213,928,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#28,S꙰P꙰A꙰Y꙰N꙰A꙰L꙰,5209,452,Colíder;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#29,Hamdan,5208,100,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#30,RAZOR,5202,0,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#31,Luis pe 654,5196,296,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#32,mirkolas,5195,140,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#33,firas,5184,312,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#34,saleh,5159,58,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#35,masterpooh,5152,588,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#36,ابوسلطان,5122,239,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#37,Mr.Alali,5115,98,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#38,AZIZ,5102,144,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#39,AlShamsi,5047,244,Colíder;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#40,ᒪ ᗩ 6 ᗩ ᗰ,5040,226,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#41,a.blawy,5022,322,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#42,SaliM,5002,285,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#43,lykos88,4983,202,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#44,7mood,4856,150,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#45,Mustafa AlNaimi,4818,68,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#46,SHADOW,4796,31,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#47,Nicktheboss,4789,305,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#48,Ms.F1,4710,268,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#49,SNIPER.!,4697,0,Veterano;
UAE LEGENDS,https://statsroyale.com/images/clanwars/16000009_magical.png,#50,HULK,4659,178,Colíder;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#1,YUTARO,6565,458,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#2,ぱんどら,6499,0,Miembro;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#3,taka,6264,0,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#4,ともや٩( 'ω' )و,6236,0,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#5,Blossom・ブロッサム,6224,0,Miembro;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#6,ワン犬,6108,16,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#7,HERO,6108,118,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#8,復活のナニーryukunOh～,5997,0,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#9,Hermes,5988,88,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#10,あい,5973,1258,Líder;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#11,ＫＴ,5920,154,Colíder;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#12,Yuto,5839,138,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#13,しんげき,5837,0,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#14,かんかん@許容範囲,5836,0,Colíder;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#15,☆Ryuki☆,5815,104,Colíder;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#16,すた,5783,0,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#17,Tee,5733,18,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#18,ちびきんぐ,5547,180,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#19,朱雀,5546,710,Colíder;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#20,マヨネーズ先輩,5531,268,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#21,HAL,5528,10,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#22,ゆーきんきん,5528,626,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#23,Kawakami,5516,1202,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#24,HGX,5514,651,Colíder;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#25,くりすますNight,5508,0,Miembro;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#26,✴︎一方通行✴︎,5486,1146,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#27,KEISUKE,5402,184,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#28,kento,5377,50,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#29,れい,5362,306,Miembro;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#30,ユピテル,5360,60,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#31,グッドナイト下川,5330,28,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#32,crow,5314,459,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#33,NISHIROA,5311,514,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#34,オウル,5259,416,Colíder;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#35,Re.玉,5181,350,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#36,Barricades,5168,251,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#37,SR⊿,5121,40,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#38,クリスティアーノ オナルド,5118,404,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#39,クロナベ将軍,5108,80,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#40,なお,5103,226,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#41,spirit,5087,1030,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#42,技能士,5061,40,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#43,ブブゼラ,4911,765,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#44,おのりょう,4889,448,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#45,新世界で7つのレンコンを持つ男,4888,1339,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#46,kura,4816,312,Veterano;
change white,https://statsroyale.com/images/clanwars/16000045_magical.png,#47,ダイロ,4463,138,Veterano;
StarAlliance JP,https://statsroyale.com/images/clanwars/16000040_magical.png,#1,ミリオーネ,6193,16,Veterano;
StarAlliance JP,https://statsroyale.com/images/clanwars/16000040_magical.png,#2,Oosin,6090,10,Veterano;
StarAlliance JP,https://statsroyale.com/images/clanwars/16000040_magical.png,#3,ヴァン,5950,259,Veterano;
StarAlliance JP,https://statsroyale.com/images/clanwars/16000040_magical.png,#4,アクア,5927,0,Veterano;
StarAlliance JP,https://statsroyale.com/images/clanwars/16000040_magical.png,#5,ゼノ,5917,94,Veterano;
StarAlliance JP,https://statsroyale.com/images/clanwars/16000040_magical.png,#6,ジョイ男,5882,41,Veterano;
StarAlliance JP,https://statsroyale.com/images/clanwars/16000040_magical.png,#7,DAIYA,5844,153,Veterano;
StarAlliance JP,https://statsroyale.com/images/clanwars/16000040_magical.png,#8,なかしゅう,5727,291,Líder;
"StarAlliance JP,https://statsroyale.com/images/clanwars/16000040_magical.png,#9,""sadler,s wells"",5704,20,Veterano";
StarAlliance JP,https://statsroyale.com/images/clanwars/16000040_magical.png,#10,シルバーブレット,5607,546,Veterano;
StarAlliance JP,https://statsroyale.com/images/clanwars/16000040_magical.png,#11,ngzk-sz,5577,664,Veterano;
StarAlliance JP,https://statsroyale.com/images/clanwars/16000040_magical.png,#12,SALT,5564,60,Veterano;
StarAlliance JP,https://statsroyale.com/images/clanwars/16000040_magical.png,#13,漆黒の堕天使,5556,664,Veterano;
StarAlliance JP,https://statsroyale.com/images/clanwars/16000040_magical.png,#14,melancholy,5545,374,Veterano;
